Aque_Archaeo_1;Scil_0	Aque_Archaeo_1;Scil_0_pval1	Aque_Archaeo_1;Scil_0_pval2	Aque_Archaeo_1;Scil_10	Aque_Archaeo_1;Scil_10_pval1	Aque_Archaeo_1;Scil_10_pval2	Aque_Archaeo_1;Scil_2	Aque_Archaeo_1;Scil_2_pval1	Aque_Archaeo_1;Scil_2_pval2	Aque_Archaeo_1;Scil_3	Aque_Archaeo_1;Scil_3_pval1	Aque_Archaeo_1;Scil_3_pval2	Aque_Archaeo_1;Scil_32	Aque_Archaeo_1;Scil_32_pval1	Aque_Archaeo_1;Scil_32_pval2	Aque_Archaeo_1;Scil_4	Aque_Archaeo_1;Scil_4_pval1	Aque_Archaeo_1;Scil_4_pval2	Aque_Archaeo_1;Scil_5	Aque_Archaeo_1;Scil_5_pval1	Aque_Archaeo_1;Scil_5_pval2	Aque_Archaeo_1;Scil_8	Aque_Archaeo_1;Scil_8_pval1	Aque_Archaeo_1;Scil_8_pval2	Aque_Archaeo_1;Scil_9	Aque_Archaeo_1;Scil_9_pval1	Aque_Archaeo_1;Scil_9_pval2	Aque_Choano_to_pinaco;Scil_15	Aque_Choano_to_pinaco;Scil_15_pval1	Aque_Choano_to_pinaco;Scil_15_pval2	Aque_Choanocytes_1;Scil_1	Aque_Choanocytes_1;Scil_1_pval1	Aque_Choanocytes_1;Scil_1_pval2	Aque_Choanocytes_2;Scil_0	Aque_Choanocytes_2;Scil_0_pval1	Aque_Choanocytes_2;Scil_0_pval2	Aque_Choanocytes_2;Scil_1	Aque_Choanocytes_2;Scil_1_pval1	Aque_Choanocytes_2;Scil_1_pval2	Aque_Choanocytes_2;Scil_11	Aque_Choanocytes_2;Scil_11_pval1	Aque_Choanocytes_2;Scil_11_pval2	Aque_Choanocytes_2;Scil_13	Aque_Choanocytes_2;Scil_13_pval1	Aque_Choanocytes_2;Scil_13_pval2	Aque_Choanocytes_2;Scil_16	Aque_Choanocytes_2;Scil_16_pval1	Aque_Choanocytes_2;Scil_16_pval2	Aque_Choanocytes_2;Scil_2	Aque_Choanocytes_2;Scil_2_pval1	Aque_Choanocytes_2;Scil_2_pval2	Aque_Choanocytes_2;Scil_20	Aque_Choanocytes_2;Scil_20_pval1	Aque_Choanocytes_2;Scil_20_pval2	Aque_Choanocytes_2;Scil_3	Aque_Choanocytes_2;Scil_3_pval1	Aque_Choanocytes_2;Scil_3_pval2	Aque_Choanocytes_2;Scil_6	Aque_Choanocytes_2;Scil_6_pval1	Aque_Choanocytes_2;Scil_6_pval2	Aque_Choanocytes_2;Scil_7	Aque_Choanocytes_2;Scil_7_pval1	Aque_Choanocytes_2;Scil_7_pval2	Aque_Pinaco_1;Scil_15	Aque_Pinaco_1;Scil_15_pval1	Aque_Pinaco_1;Scil_15_pval2	Aque_Pinaco_1;Scil_21	Aque_Pinaco_1;Scil_21_pval1	Aque_Pinaco_1;Scil_21_pval2	Aque_Pinaco_2;Scil_15	Aque_Pinaco_2;Scil_15_pval1	Aque_Pinaco_2;Scil_15_pval2
Aque_Aqu2.1.29497-001;Scil_g3180	1.613969228591092e-36	1.1988748833804548e-13	Aque_Aqu2.1.21251-001;Scil_g6498	4.624562609038775e-08	0.00012188830853630272							Aque_Aqu2.1.37476-001;Scil_g6562	4.0966762402966214e-10	7.401600223379026e-29	Aque_Aqu2.1.37095-001;Scil_g8541	1.7138617390298075e-107	2.906253393556813e-07	Aque_Aqu2.1.29497-001;Scil_g3180	1.613969228591092e-36	1.0615762047400508e-97	Aque_Aqu2.1.36105-001;Scil_g4183	8.927728054109878e-36	1.3135074585424018e-15																																																
Aque_Aqu2.1.16620-001;Scil_g10793	3.397334660599216e-165	2.2837138394226676e-13	Aque_Aqu2.1.38167-001;Scil_g3347	2.0325287556649088e-66	7.5318816672977595e-06							Aque_Aqu2.1.44059-001;Scil_g9230	3.328730512336417e-05	6.371022110622214e-34	Aque_Aqu2.1.43985-001;Scil_g7247	5.989059835682736e-35	3.979683029894043e-78	Aque_Aqu2.1.43440-001;Scil_g3916	2.966613490803621e-57	2.7020235700258913e-36	Aque_Aqu2.1.29497-001;Scil_g3180	1.613969228591092e-36	3.0722108798763826e-16																																																
Aque_Aqu2.1.40905-001;Scil_g3180	9.527533673684782e-19	1.1988748833804548e-13	Aque_Aqu2.1.36263-001;Scil_g3347	1.778679896019185e-56	7.5318816672977595e-06							Aque_Aqu2.1.40203-001;Scil_g9896	7.76548669049712e-21	1.844708983146837e-33	Aque_Aqu2.1.43276-001;Scil_g9800	1.0182416073641277e-129	1.3775837916420375e-52	Aque_Aqu2.1.43995-001;Scil_g3594	0.0011706263356069905	1.5503061382583601e-105	Aque_Aqu2.1.34340-001;Scil_g9951	3.6337540168507325e-117	1.4347872183508346e-07																																																
Aque_Aqu2.1.43995-001;Scil_g7247	0.0011706263356069905	6.239173589664101e-57	Aque_Aqu2.1.44059-001;Scil_g3256	3.328730512336417e-05	0.0036765848217135523							Aque_Aqu2.1.27224-001;Scil_g2125	6.85573730359377e-63	5.455020930454748e-28	Aque_Aqu2.1.39108-001;Scil_g1492	1.5603924607670408e-114	2.793671475349082e-18	Aque_Aqu2.1.33740-001;Scil_g9503	1.0543340401031923e-102	8.415576290614868e-29	Aque_Aqu2.1.43423-001;Scil_g455	7.445917862680743e-110	5.473614837183058e-09																																																
Aque_Aqu2.1.37127-001;Scil_g10022	3.4100710983951623e-73	1.0075429033609598e-14	Aque_Aqu2.1.39784-001;Scil_g8784	1.5219993781510476e-58	1.0144641270168688e-08							Aque_Aqu2.1.43440-001;Scil_g3916	2.966613490803621e-57	1.182900107104467e-19	Aque_Aqu2.1.22535-001;Scil_g12359	7.166399470023436e-67	4.212706457974336e-51	Aque_Aqu2.1.37079-001;Scil_g9493	6.987535709667499e-114	3.3268431874295156e-33	Aque_Aqu2.1.37079-001;Scil_g9503	6.987535709667499e-114	2.3870686626230415e-05																																																
Aque_Aqu2.1.18818-001;Scil_g4454	0.0006048601476495157	1.721226310024692e-06	Aque_Aqu2.1.42087-001;Scil_g4183	4.453201835818651e-25	8.913735957910693e-06							Aque_Aqu2.1.38191-001;Scil_g9230	5.740348681209968e-44	6.371022110622214e-34	Aque_Aqu2.1.07543-001;Scil_g9417	5.249550863120593e-114	1.8100283853254682e-19	Aque_Aqu2.1.32930-001;Scil_g9417	7.663138857997222e-90	1.3756483808611743e-31	Aque_Aqu2.1.29989-001;Scil_g3256	4.122966021694138e-114	1.682278259455934e-06																																																
Aque_Aqu2.1.34340-001;Scil_g9951	3.6337540168507325e-117	1.6169446842036653e-05	Aque_Aqu2.1.24541-001;Scil_g8569	2.344168441479099e-143	0.00026615007751964163							Aque_Aqu2.1.37774-001;Scil_g9453	7.700554024937936e-21	4.690281247167611e-32	Aque_Aqu2.1.32930-001;Scil_g9417	7.663138857997222e-90	1.8100283853254682e-19	Aque_Aqu2.1.42554-001;Scil_g7113	1.8699626977627877e-30	3.4467678236772623e-38	Aque_Aqu2.1.07543-001;Scil_g9417	5.249550863120593e-114	1.542495619742631e-10																																																
Aque_Aqu2.1.07543-001;Scil_g9417	5.249550863120593e-114	7.370947400481498e-05	Aque_Aqu2.1.37713-001;Scil_g9800	1.7092280498504553e-19	4.855877563870554e-07							Aque_Aqu2.1.34344-001;Scil_g7064	4.469710923167695e-16	1.1844196312040948e-34	Aque_Aqu2.1.18353-001;Scil_g9071	2.4837792641188912e-56	1.364238928896407e-21	Aque_Aqu2.1.43276-001;Scil_g9800	1.0182416073641277e-129	4.24875692724004e-21	Aque_Aqu2.1.37713-001;Scil_g9800	1.7092280498504553e-19	3.0673358893648494e-34																																																
Aque_Aqu2.1.28194-001;Scil_g2206	1.444625855187625e-59	0.0012785850026047498	Aque_Aqu2.1.34476-001;Scil_g10401	1.1365096649262665e-143	0.0014345388130332457							Aque_Aqu2.1.27224-001;Scil_g1970	6.85573730359377e-63	1.3775775441589094e-31	Aque_Aqu2.1.35141-001;Scil_g1526	6.369627006647753e-61	4.08406668245449e-32	Aque_Aqu2.1.37476-001;Scil_g6562	4.0966762402966214e-10	1.732338874505837e-34	Aque_Aqu2.1.43558-001;Scil_g9800	3.1472571512040617e-06	3.0673358893648494e-34																																																
Aque_Aqu2.1.43440-001;Scil_g3916	2.966613490803621e-57	1.3706861628551152e-14	Aque_Aqu2.1.43558-001;Scil_g9800	3.1472571512040617e-06	4.855877563870554e-07							Aque_Aqu2.1.24985-001;Scil_g9168	2.648227574502731e-19	2.954189471522829e-33	Aque_Aqu2.1.33740-001;Scil_g9503	1.0543340401031923e-102	8.21472553619718e-09	Aque_Aqu2.1.28194-001;Scil_g2206	1.444625855187625e-59	1.0658926288461982e-67	Aque_Aqu2.1.28194-001;Scil_g2206	1.444625855187625e-59	1.1405812498951537e-13																																																
Aque_Aqu2.1.43985-001;Scil_g7247	5.989059835682736e-35	6.239173589664101e-57	Aque_Aqu2.1.31383-001;Scil_g6478	9.523828346058124e-51	2.5957130015869884e-17							Aque_Aqu2.1.14128-001;Scil_g9420	2.4522134152092073e-15	2.125820616792006e-34	Aque_Aqu2.1.28194-001;Scil_g2206	1.444625855187625e-59	4.3554329439382163e-13	Aque_Aqu2.1.37095-001;Scil_g8541	1.7138617390298075e-107	5.330083933996528e-13	Aque_Aqu2.1.08202-001;Scil_g5971	1.1705734604072884e-09	4.3699528556890383e-08																																																
Aque_Aqu2.1.28194-001;Scil_g10793	1.444625855187625e-59	2.2837138394226676e-13	Aque_Aqu2.1.22535-001;Scil_g12359	7.166399470023436e-67	4.038438919727113e-05							Aque_Aqu2.1.37095-001;Scil_g8541	1.7138617390298075e-107	1.802478250123522e-21	Aque_Aqu2.1.36105-001;Scil_g4183	8.927728054109878e-36	8.670553996881242e-27	Aque_Aqu2.1.18353-001;Scil_g9071	2.4837792641188912e-56	4.878264389932895e-63	Aque_Aqu2.1.21251-001;Scil_g6498	4.624562609038775e-08	1.5161851348057642e-21																																																
Aque_Aqu2.1.41071-001;Scil_g12539	6.710109806428675e-67	1.3354500167381402e-11	Aque_Aqu2.1.29526-001;Scil_g6102	4.1378039240497674e-50	0.002076102720732028							Aque_Aqu2.1.36280-001;Scil_g3164	3.288773730928107e-103	0.0014477274211304428	Aque_Aqu2.1.42605-001;Scil_g8541	9.509180868415106e-59	2.906253393556813e-07	Aque_Aqu2.1.43985-001;Scil_g7247	5.989059835682736e-35	6.766886631251571e-75	Aque_Aqu2.1.40905-001;Scil_g3180	9.527533673684782e-19	3.0722108798763826e-16																																																
Aque_Aqu2.1.34860-001;Scil_g12463	1.2852695968093314e-58	0.0017393400837364458	Aque_Aqu2.1.43623-001;Scil_g8784	2.967833146368427e-22	1.0144641270168688e-08							Aque_Aqu2.1.34429-001;Scil_g10574	7.854915848010625e-74	1.2133853709276222e-31	Aque_Aqu2.1.42087-001;Scil_g4183	4.453201835818651e-25	8.670553996881242e-27	Aque_Aqu2.1.29496-001;Scil_g208	1.2768054689113486e-36	1.8779606520682025e-172	Aque_Aqu2.1.42087-001;Scil_g4183	4.453201835818651e-25	1.3135074585424018e-15																																																
Aque_Aqu2.1.29526-001;Scil_g6102	4.1378039240497674e-50	3.717192720942662e-47	Aque_Aqu2.1.24985-001;Scil_g9168	2.648227574502731e-19	0.007496774864814891							Aque_Aqu2.1.08202-001;Scil_g5971	1.1705734604072884e-09	7.236276660345001e-34	Aque_Aqu2.1.43995-001;Scil_g7247	0.0011706263356069905	3.979683029894043e-78	Aque_Aqu2.1.36105-001;Scil_g4183	8.927728054109878e-36	3.0682428210392324e-44	Aque_Aqu2.1.43985-001;Scil_g7247	5.989059835682736e-35	5.744356174773947e-20																																																
Aque_Aqu2.1.42087-001;Scil_g4183	4.453201835818651e-25	8.514744622078217e-10	Aque_Aqu2.1.18089-001;Scil_g10793	2.3222255630625573e-12	6.759984385843855e-06							Aque_Aqu2.1.16571-001;Scil_g10997	1.4059944144213117e-22	1.5676342325993575e-27	Aque_Aqu2.1.28194-001;Scil_g10793	1.444625855187625e-59	6.645196967260229e-16	Aque_Aqu2.1.42605-001;Scil_g8541	9.509180868415106e-59	5.330083933996528e-13	Aque_Aqu2.1.34860-001;Scil_g12463	1.2852695968093314e-58	2.4847722256013527e-11																																																
Aque_Aqu2.1.22535-001;Scil_g12359	7.166399470023436e-67	3.252766774038796e-25	Aque_Aqu2.1.34340-001;Scil_g9966	3.6337540168507325e-117	0.002053551269373851							Aque_Aqu2.1.33574-001;Scil_g5971	1.1841602777534483e-14	7.236276660345001e-34	Aque_Aqu2.1.37476-001;Scil_g6562	4.0966762402966214e-10	2.3510380558947073e-12	Aque_Aqu2.1.33574-001;Scil_g5971	1.1841602777534483e-14	1.5762333232303157e-38	Aque_Aqu2.1.32946-001;Scil_g548	3.198548394219795e-57	8.067413746237008e-05																																																
Aque_Aqu2.1.42204-001;Scil_g4454	1.3945913874113773e-13	1.721226310024692e-06	Aque_Aqu2.1.29134-001;Scil_g3738	2.8373595677325286e-12	5.919815185964589e-06							Aque_Aqu2.1.41587-001;Scil_g1638	6.284211007424334e-22	1.837014482864839e-32	Aque_Aqu2.1.41071-001;Scil_g12539	6.710109806428675e-67	7.189642255115132e-15	Aque_Aqu2.1.16620-001;Scil_g10793	3.397334660599216e-165	4.0502953322031525e-25	Aque_Aqu2.1.37127-001;Scil_g10022	3.4100710983951623e-73	9.815018422012894e-20																																																
Aque_Aqu2.1.38167-001;Scil_g3347	2.0325287556649088e-66	4.487577421583205e-18	Aque_Aqu2.1.37818-001;Scil_g8569	1.1042169105070999e-65	0.00026615007751964163							Aque_Aqu2.1.43423-001;Scil_g455	7.445917862680743e-110	1.542932436277139e-26	Aque_Aqu2.1.34860-001;Scil_g12463	1.2852695968093314e-58	8.288899623280446e-11	Aque_Aqu2.1.42204-001;Scil_g4454	1.3945913874113773e-13	8.004538311739755e-43	Aque_Aqu2.1.41892-001;Scil_g13524	8.326661223111995e-07	1.1470368508958494e-25																																																
Aque_Aqu2.1.36105-001;Scil_g4183	8.927728054109878e-36	8.514744622078217e-10	Aque_Aqu2.1.42546-001;Scil_g6498	3.5093384982538397e-07	0.00012188830853630272							Aque_Aqu2.1.27224-001;Scil_g1638	6.85573730359377e-63	1.837014482864839e-32	Aque_Aqu2.1.29497-001;Scil_g3180	1.613969228591092e-36	4.470880885214867e-11	Aque_Aqu2.1.37127-001;Scil_g10022	3.4100710983951623e-73	2.3913060886852242e-35	Aque_Aqu2.1.16620-001;Scil_g10793	3.397334660599216e-165	3.993452082805753e-14																																																
Aque_Aqu2.1.21070-001;Scil_g11267	3.312065753504341e-07	3.187564268768036e-110	Aque_Aqu2.1.21070-001;Scil_g11267	3.312065753504341e-07	1.6743128598536037e-16							Aque_Aqu2.1.26118-001;Scil_g645	1.1077058835232494e-24	2.688169026352351e-35	Aque_Aqu2.1.18818-001;Scil_g4454	0.0006048601476495157	2.9871153741888096e-11	Aque_Aqu2.1.08202-001;Scil_g5971	1.1705734604072884e-09	1.5762333232303157e-38	Aque_Aqu2.1.39820-001;Scil_g5976	0.00030930266620041397	1.2628463784206243e-05																																																
Aque_Aqu2.1.33574-001;Scil_g5971	1.1841602777534483e-14	2.0008740570289594e-05	Aque_Aqu2.1.28194-001;Scil_g8784	1.444625855187625e-59	1.0144641270168688e-08							Aque_Aqu2.1.44221-001;Scil_g877	2.4142643864291954e-16	1.055149430790136e-33	Aque_Aqu2.1.08202-001;Scil_g5971	1.1705734604072884e-09	3.811118664244899e-20	Aque_Aqu2.1.34340-001;Scil_g9951	3.6337540168507325e-117	1.226062407804185e-29	Aque_Aqu2.1.36263-001;Scil_g3347	1.778679896019185e-56	4.14045344525421e-21																																																
Aque_Aqu2.1.36263-001;Scil_g3347	1.778679896019185e-56	4.487577421583205e-18	Aque_Aqu2.1.37095-001;Scil_g6760	1.7138617390298075e-107	5.862355000800069e-09							Aque_Aqu2.1.29076-001;Scil_g119	1.6735204441251737e-27	4.1210061798740633e-33	Aque_Aqu2.1.28194-001;Scil_g8784	1.444625855187625e-59	2.9417762170673565e-25	Aque_Aqu2.1.34860-001;Scil_g12463	1.2852695968093314e-58	1.9659225991209965e-41	Aque_Aqu2.1.43440-001;Scil_g3916	2.966613490803621e-57	9.454667289623244e-17																																																
Aque_Aqu2.1.24541-001;Scil_g8569	2.344168441479099e-143	1.2474775480511476e-17	Aque_Aqu2.1.33737-001;Scil_g6711	0.00010266078310955623	0.0010938477890792043							Aque_Aqu2.1.39927-001;Scil_g2125	2.100681945699731e-42	5.455020930454748e-28	Aque_Aqu2.1.43440-001;Scil_g3916	2.966613490803621e-57	9.416651305178493e-22	Aque_Aqu2.1.18818-001;Scil_g4454	0.0006048601476495157	8.004538311739755e-43	Aque_Aqu2.1.36440-001;Scil_g1526	3.740727356250706e-136	1.1428871739987654e-14																																																
Aque_Aqu2.1.39784-001;Scil_g8784	1.5219993781510476e-58	8.377143649397441e-13	Aque_Aqu2.1.23371-001;Scil_g9815	4.669598436086237e-22	2.329156455403795e-05							Aque_Aqu2.1.39927-001;Scil_g1970	2.100681945699731e-42	1.3775775441589094e-31	Aque_Aqu2.1.34340-001;Scil_g9951	3.6337540168507325e-117	3.4349566995035435e-11	Aque_Aqu2.1.43995-001;Scil_g7247	0.0011706263356069905	6.766886631251571e-75	Aque_Aqu2.1.33574-001;Scil_g5971	1.1841602777534483e-14	4.3699528556890383e-08																																																
Aque_Aqu2.1.44246-001;Scil_g1638	7.348281244918552e-80	0.0004271960310924804	Aque_Aqu2.1.37888-001;Scil_g10793	1.1074993725506151e-05	6.759984385843855e-06							Aque_Aqu2.1.28194-001;Scil_g10793	1.444625855187625e-59	2.7237528233516897e-30	Aque_Aqu2.1.27307-001;Scil_g12359	5.4316044416240484e-21	4.212706457974336e-51	Aque_Aqu2.1.42548-001;Scil_g5592	5.420837544320485e-66	1.5808577847040133e-185	Aque_Aqu2.1.29526-001;Scil_g6102	4.1378039240497674e-50	3.089770872641368e-18																																																
Aque_Aqu2.1.35102-001;Scil_g13155	1.0235518336439858e-13	1.617289683245193e-18	Aque_Aqu2.1.42605-001;Scil_g6760	9.509180868415106e-59	5.862355000800069e-09							Aque_Aqu2.1.37121-001;Scil_g2819	2.3401256518012982e-05	2.866607644162555e-29	Aque_Aqu2.1.38167-001;Scil_g3347	2.0325287556649088e-66	4.461914906446044e-22	Aque_Aqu2.1.41071-001;Scil_g12539	6.710109806428675e-67	6.464810954605005e-54	Aque_Aqu2.1.37527-001;Scil_g2206	3.012591765827895e-10	1.1405812498951537e-13																																																
Aque_Aqu2.1.24985-001;Scil_g9168	2.648227574502731e-19	0.00017850715892394448	Aque_Aqu2.1.40665-001;Scil_g3312	8.115709961538107e-35	0.009594523221880747							Aque_Aqu2.1.34343-001;Scil_g7064	1.748816289030163e-11	1.1844196312040948e-34	Aque_Aqu2.1.33574-001;Scil_g5971	1.1841602777534483e-14	3.811118664244899e-20	Aque_Aqu2.1.44059-001;Scil_g3256	3.328730512336417e-05	1.712175131185977e-54	Aque_Aqu2.1.43995-001;Scil_g7247	0.0011706263356069905	5.744356174773947e-20																																																
Aque_Aqu2.1.37818-001;Scil_g8569	1.1042169105070999e-65	1.2474775480511476e-17	Aque_Aqu2.1.35749-001;Scil_g2045	1.2546820677197086e-26	5.03250532297013e-05							Aque_Aqu2.1.39740-001;Scil_g5976	3.486960784146766e-51	1.4542002781969836e-14	Aque_Aqu2.1.32946-001;Scil_g548	3.198548394219795e-57	1.2244598008693334e-05	Aque_Aqu2.1.38435-001;Scil_g9800	3.2496804617101288e-21	4.24875692724004e-21	Aque_Aqu2.1.36263-001;Scil_g354	1.778679896019185e-56	2.67818919036361e-08																																																
Aque_Aqu2.1.08202-001;Scil_g5971	1.1705734604072884e-09	2.0008740570289594e-05	Aque_Aqu2.1.38196-001;Scil_g3312	2.7056507229478046e-24	0.009594523221880747							Aque_Aqu2.1.18089-001;Scil_g10793	2.3222255630625573e-12	2.7237528233516897e-30	Aque_Aqu2.1.37527-001;Scil_g2206	3.012591765827895e-10	4.3554329439382163e-13	Aque_Aqu2.1.37527-001;Scil_g2206	3.012591765827895e-10	1.0658926288461982e-67	Aque_Aqu2.1.42546-001;Scil_g6498	3.5093384982538397e-07	1.5161851348057642e-21																																																
Aque_Aqu2.1.36263-001;Scil_g354	1.778679896019185e-56	4.0311188328060684e-07	Aque_Aqu2.1.31388-001;Scil_g6478	0.0006755546556821743	2.5957130015869884e-17							Aque_Aqu2.1.33737-001;Scil_g6711	0.00010266078310955623	6.759073674201966e-26	Aque_Aqu2.1.42554-001;Scil_g7113	1.8699626977627877e-30	4.6053504415745324e-11	Aque_Aqu2.1.40905-001;Scil_g3180	9.527533673684782e-19	1.0615762047400508e-97	Aque_Aqu2.1.18818-001;Scil_g4454	0.0006048601476495157	9.730516574303913e-16																																																
Aque_Aqu2.1.44059-001;Scil_g3256	3.328730512336417e-05	0.008525686068177827	Aque_Aqu2.1.22535-001;Scil_g512	7.166399470023436e-67	8.680068253283476e-05							Aque_Aqu2.1.36440-001;Scil_g1526	3.740727356250706e-136	4.158170796581489e-15	Aque_Aqu2.1.41892-001;Scil_g13524	8.326661223111995e-07	2.9555540269923984e-14	Aque_Aqu2.1.40997-001;Scil_g8299	2.3806102975701186e-10	2.8439285898586355e-55	Aque_Aqu2.1.24985-001;Scil_g9168	2.648227574502731e-19	3.801290374610249e-13																																																
Aque_Aqu2.1.23371-001;Scil_g9815	4.669598436086237e-22	2.630576838188565e-17	Aque_Aqu2.1.22415-001;Scil_g848	0.0010952786295129143	0.0032327734344434612							Aque_Aqu2.1.37079-001;Scil_g9503	6.987535709667499e-114	1.0590171517316566e-23	Aque_Aqu2.1.21070-001;Scil_g11267	3.312065753504341e-07	2.2689010838387122e-77	Aque_Aqu2.1.28194-001;Scil_g10793	1.444625855187625e-59	4.0502953322031525e-25	Aque_Aqu2.1.38167-001;Scil_g3347	2.0325287556649088e-66	4.14045344525421e-21																																																
Aque_Aqu2.1.39927-001;Scil_g1638	2.100681945699731e-42	0.0004271960310924804	Aque_Aqu2.1.37082-001;Scil_g10145	2.1405282321111328e-32	2.1585133470274472e-06							Aque_Aqu2.1.41892-001;Scil_g13004	8.326661223111995e-07	9.43743601159489e-33	Aque_Aqu2.1.39784-001;Scil_g8784	1.5219993781510476e-58	2.9417762170673565e-25	Aque_Aqu2.1.37713-001;Scil_g9800	1.7092280498504553e-19	4.24875692724004e-21	Aque_Aqu2.1.37476-001;Scil_g6562	4.0966762402966214e-10	1.80374594001211e-06																																																
Aque_Aqu2.1.37121-001;Scil_g2819	2.3401256518012982e-05	4.401303773319304e-25	Aque_Aqu2.1.31578-001;Scil_g3074	8.586407622992138e-19	0.001257448508283906							Aque_Aqu2.1.44246-001;Scil_g2125	7.348281244918552e-80	5.455020930454748e-28	Aque_Aqu2.1.42204-001;Scil_g4454	1.3945913874113773e-13	2.9871153741888096e-11	Aque_Aqu2.1.21251-001;Scil_g6498	4.624562609038775e-08	1.03276942278003e-56	Aque_Aqu2.1.42204-001;Scil_g4454	1.3945913874113773e-13	9.730516574303913e-16																																																
Aque_Aqu2.1.40997-001;Scil_g8299	2.3806102975701186e-10	1.2383922037752179e-29	Aque_Aqu2.1.40911-001;Scil_g6711	0.000617485205402454	0.0010938477890792043							Aque_Aqu2.1.42546-001;Scil_g6498	3.5093384982538397e-07	1.4914290361385531e-33	Aque_Aqu2.1.29526-001;Scil_g6102	4.1378039240497674e-50	1.6394825503828734e-34	Aque_Aqu2.1.42546-001;Scil_g6498	3.5093384982538397e-07	1.03276942278003e-56	Aque_Aqu2.1.41071-001;Scil_g12539	6.710109806428675e-67	1.2038765561129974e-14																																																
Aque_Aqu2.1.27307-001;Scil_g12359	5.4316044416240484e-21	3.252766774038796e-25	Aque_Aqu2.1.26965-001;Scil_g268	4.721244968823187e-08	6.786197916659578e-05							Aque_Aqu2.1.44246-001;Scil_g1970	7.348281244918552e-80	1.3775775441589094e-31	Aque_Aqu2.1.37127-001;Scil_g10022	3.4100710983951623e-73	2.6984479924429166e-17	Aque_Aqu2.1.28194-001;Scil_g8784	1.444625855187625e-59	9.497038272762346e-47	Aque_Aqu2.1.42554-001;Scil_g7113	1.8699626977627877e-30	5.6699574793953736e-14																																																
Aque_Aqu2.1.21251-001;Scil_g6498	4.624562609038775e-08	2.080699871635012e-18	Aque_Aqu2.1.41302-001;Scil_g480	3.049277438668542e-10	3.200809768007951e-06							Aque_Aqu2.1.42085-001;Scil_g645	7.58547165552506e-19	2.688169026352351e-35	Aque_Aqu2.1.43623-001;Scil_g8784	2.967833146368427e-22	2.9417762170673565e-25	Aque_Aqu2.1.34889-001;Scil_g928	5.140233485381033e-67	1.7626001654650145e-45	Aque_Aqu2.1.34340-001;Scil_g9966	3.6337540168507325e-117	1.7913111854024232e-06																																																
Aque_Aqu2.1.28194-001;Scil_g8784	1.444625855187625e-59	8.377143649397441e-13	Aque_Aqu2.1.27307-001;Scil_g512	5.4316044416240484e-21	8.680068253283476e-05							Aque_Aqu2.1.40665-001;Scil_g3312	8.115709961538107e-35	2.890649901324934e-30	Aque_Aqu2.1.27243-001;Scil_g8996	5.067889401094206e-09	1.164705197773172e-09	Aque_Aqu2.1.44246-001;Scil_g1638	7.348281244918552e-80	3.181656618590957e-45	Aque_Aqu2.1.35102-001;Scil_g13155	1.0235518336439858e-13	1.073681226640222e-33																																																
Aque_Aqu2.1.34889-001;Scil_g928	5.140233485381033e-67	9.465737628460254e-18										Aque_Aqu2.1.38333-001;Scil_g2116	9.872349633291249e-53	7.829535366850482e-11	Aque_Aqu2.1.24541-001;Scil_g8569	2.344168441479099e-143	2.851381014143294e-14	Aque_Aqu2.1.22535-001;Scil_g12359	7.166399470023436e-67	4.0275293583812036e-05	Aque_Aqu2.1.28194-001;Scil_g10793	1.444625855187625e-59	3.993452082805753e-14																																																
Aque_Aqu2.1.31383-001;Scil_g6478	9.523828346058124e-51	3.3570174565474045e-45										Aque_Aqu2.1.42548-001;Scil_g5592	5.420837544320485e-66	1.6385964240100476e-31	Aque_Aqu2.1.21251-001;Scil_g6498	4.624562609038775e-08	6.562952370439655e-19	Aque_Aqu2.1.43558-001;Scil_g9800	3.1472571512040617e-06	4.24875692724004e-21	Aque_Aqu2.1.23796-001;Scil_g9973	4.4899166284703606e-08	1.798141077435388e-13																																																
Aque_Aqu2.1.37527-001;Scil_g2206	3.012591765827895e-10	0.0012785850026047498										Aque_Aqu2.1.42087-001;Scil_g4183	4.453201835818651e-25	4.357293561579818e-10	Aque_Aqu2.1.36263-001;Scil_g354	1.778679896019185e-56	3.099468506393396e-12	Aque_Aqu2.1.29526-001;Scil_g6102	4.1378039240497674e-50	1.2568048081656232e-38	Aque_Aqu2.1.27243-001;Scil_g8996	5.067889401094206e-09	2.4926064461135244e-07																																																
Aque_Aqu2.1.18089-001;Scil_g10793	2.3222255630625573e-12	2.2837138394226676e-13										Aque_Aqu2.1.41587-001;Scil_g1970	6.284211007424334e-22	1.3775775441589094e-31	Aque_Aqu2.1.40905-001;Scil_g3180	9.527533673684782e-19	4.470880885214867e-11	Aque_Aqu2.1.42087-001;Scil_g4183	4.453201835818651e-25	3.0682428210392324e-44	Aque_Aqu2.1.44059-001;Scil_g3256	3.328730512336417e-05	1.682278259455934e-06																																																
Aque_Aqu2.1.34340-001;Scil_g9966	3.6337540168507325e-117	0.0008785369237971262										Aque_Aqu2.1.25862-001;Scil_g9420	1.4164840831138878e-69	2.125820616792006e-34	Aque_Aqu2.1.36263-001;Scil_g3347	1.778679896019185e-56	4.461914906446044e-22	Aque_Aqu2.1.38167-001;Scil_g3347	2.0325287556649088e-66	4.604286123432527e-34	Aque_Aqu2.1.34889-001;Scil_g928	5.140233485381033e-67	1.4386902975812864e-17																																																
